Day,Local Time Stamp,Freq (Hz),Curr A (A),Curr B (A),Curr C (A),Volt A-B (V),Volt B-C (V),Volt C-A (V),Act P (kW),App P (VA),Act E Delivered (Wh),HUMEDADR1 (%rH),TempR1 (C),HUMEDADR2 (%rH),TempR2 (C),HUMEDADR3 (%rH),TempR3 (C)
Friday,2021-10-22 08:00:00,59.9384,28.625675201416,48.781578063965,53.915878295898,228.20727539062,227.62811279297,227.78079223633,16.431146621704,17.237815856934002,74199229.0,67.7925,25.12,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 08:15:00,59.965,53.275482177734,54.348403930664,75.85188293457,228.52526855469,228.42356872559,228.62846374512,23.335750579834,24.200374603271,74204096.0,67.735,25.145,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 08:30:00,60.0079,77.620651245117,53.769039154053,83.900062561035,228.09442138672,227.91436767578,227.72030639648,27.42661857605,28.359819412231,74210507.0,67.6725,25.1825,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 08:45:00,59.9924,78.904945373535,77.662338256836,112.1575012207,226.5922088623,226.07551574707,225.85690307617,34.070812225342,35.075702667236,74218078.0,67.525,25.295,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 09:00:00,59.996,90.372779846191,74.832618713379,124.25590515137,226.56999206543,226.5792388916,225.96578979492,36.673324584961,37.83744430542,74226725.0,67.435,25.3275,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 09:15:00,59.9892,90.518684387207,86.051223754883,143.62353515625,225.42181396484,225.50245666504,225.06114196777,40.636688232422,41.641895294189005,74236684.0,67.455,25.45,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 09:30:00,59.9745,107.79591369629,81.025169372559,131.46844482422,224.73236083984,224.96450805664,224.40559387207,40.595478057861,41.578681945801,74246809.0,67.4125,25.3625,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 09:45:00,59.9886,102.19078063965,78.082000732422,115.15637207031,225.37083435059,225.68855285645,225.28048706055,37.446281433105,38.48365020752,74257644.0,67.37,25.305,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 10:00:00,59.9797,124.24694824219,93.517036437988,139.54634094238,224.82186889648,224.81198120117,224.32829284668,45.553359985352,46.378231048584,74268755.0,67.3,25.505,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 10:15:00,59.9984,121.63386535645,110.05163574219,137.48193359375,224.68601989746,224.51066589355,224.3380279541,47.03931427002,47.863452911377,74280426.0,67.115,25.595,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 10:30:00,59.9705,104.74012756348,108.66242218018,139.26878356934,224.03514099121,223.96450805664,223.57102966309,44.955615997314005,45.563541412354006,74291600.0,66.86,25.73,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 10:45:00,59.9607,104.5686340332,120.83367156982,140.55726623535,223.85646057129,223.68222045898,223.30732727051,46.58446884155301,47.213382720947,74303655.0,66.745,25.9725,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 11:00:00,60.0167,107.05948638916,107.84468078613,124.8807144165,223.22326660156,223.033203125,222.61183166504,43.121444702148,43.732139587402,74315164.0,66.48,26.125,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 11:15:00,59.9843,122.70845031738,121.84912872314,144.46403503418,223.1163482666,223.04698181152,222.51455688477,49.34192276001,50.05723571777301,74327733.0,65.995,26.45,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 11:30:00,60.014,124.87716674805,124.69986724854,154.75936889648,222.71006774902,222.54002380371,222.0280456543,50.992237091064005,51.91478729248,74339736.0,65.63,26.59,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 11:45:00,60.0348,126.56840515137,122.51625061035,155.3872833252,222.90966796875,222.86460876465,222.18785095215,51.08784866333,51.990573883057,74352828.0,65.245,26.795,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 12:00:00,59.9502,127.21553039551,98.230224609375,158.96369934082,222.07646179199,222.27778625488,221.62129211426,48.166194915770994,49.294609069824,74364707.0,64.95,27.11,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 12:15:00,59.9986,126.79034423828,121.62605285645,155.98452758789,222.22146606445,222.00457763672,221.44850158691,50.50700378418,51.803173065186,74377209.0,64.4475,27.3725,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 12:30:00,59.9748,150.61334228516,112.80107116699,173.08641052246,222.21145629883,222.4772644043,221.53454589844,54.491584777832,56.000873565674006,74390478.0,64.255,27.515,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 12:45:00,60.0164,138.3724822998,110.03457641602,163.40908813477,223.09024047852,223.21740722656,222.64297485352,51.772300720215,53.045398712158,74404046.0,64.07,27.78,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 13:00:00,59.9639,161.65951538086,107.0934753418,177.08575439453,223.16134643555,222.92541503906,222.42755126953,55.900726318359,57.416812896729006,74417754.0,84.37711169137467,27.7675,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 13:15:00,59.969,103.84414672852,88.929588317871,137.42488098145,223.33148193359,222.84951782227,222.44821166992,41.618492126465,42.48844909668,74429767.0,84.37711169137467,27.73,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
Friday,2021-10-22 13:30:00,60.025,117.35296630859,99.303901672363,141.74241638184,223.59722900391,223.20498657227,223.05265808105,45.46711730957,46.215599060059,74441153.0,63.9875,27.5125,80.90996527777779,24.225035083203366,73.23663194444444,25.493437879881828
